1504798992693	1309480644252	0.0708770751953125	-0.13983154296875	-0.2012176513671875	100.0	
1504798992709	1309500785854	0.06829833984375	-0.13934326171875	-0.2021942138671875	100.0	
1504798992728	1309520927455	0.065948486328125	-0.1390228271484375	-0.203277587890625	100.0	
1504798992746	1309541069057	0.064056396484375	-0.1387786865234375	-0.20416259765625	100.0	
1504798992784	1309561210658	0.0625457763671875	-0.138824462890625	-0.20513916015625	100.0	
1504798992799	1309581352260	0.06182861328125	-0.13922119140625	-0.205474853515625	100.0	
1504798992819	1309601493861	0.0614013671875	-0.139312744140625	-0.205902099609375	100.0	
1504798992833	1309621635463	0.06024169921875	-0.1389007568359375	-0.2066497802734375	100.0	
1504798992852	1309641777065	0.0589599609375	-0.138671875	-0.2069091796875	100.0	
1504798992871	1309661918666	0.0578460693359375	-0.138427734375	-0.2070465087890625	100.0	
1504798992887	1309682060268	0.057098388671875	-0.13818359375	-0.20672607421875	100.0	
1504798992906	1309702201869	0.056640625	-0.1380157470703125	-0.20623779296875	100.0	
1504798992924	1309722343471	0.056182861328125	-0.1376495361328125	-0.2058258056640625	100.0	
1504798992941	1309742485072	0.0558013916015625	-0.1373138427734375	-0.2056732177734375	100.0	
1504798992958	1309762626674	0.0558319091796875	-0.1375274658203125	-0.2055206298828125	100.0	
1504798992993	1309782768276	0.0564117431640625	-0.13818359375	-0.2050323486328125	100.0	
1504798993011	1309802909877	0.057373046875	-0.139007568359375	-0.2047119140625	100.0	
1504798993030	1309823051479	0.058441162109375	-0.139739990234375	-0.20440673828125	100.0	
1504798993046	1309843193080	0.0596466064453125	-0.1406097412109375	-0.2036590576171875	100.0	
1504798993071	1309863334682	0.060821533203125	-0.1419219970703125	-0.202789306640625	100.0	
1504798993091	1309883476283	0.0619354248046875	-0.1430816650390625	-0.2018890380859375	100.0	
1504798993107	1309903617885	0.062744140625	-0.1437835693359375	-0.200958251953125	100.0	
1504798993134	1309923759486	0.06329345703125	-0.144012451171875	-0.2004241943359375	100.0	
1504798993151	1309943901088	0.06396484375	-0.1440582275390625	-0.1997222900390625	100.0	
1504798993171	1309964042690	0.064697265625	-0.1442718505859375	-0.1992034912109375	100.0	
1504798993195	1309984184291	0.065338134765625	-0.1447906494140625	-0.1986846923828125	100.0	
1504798993211	1310004341956	0.066253662109375	-0.1460418701171875	-0.198211669921875	100.0	
1504798993224	1310024483557	0.06787109375	-0.1478271484375	-0.1977081298828125	100.0	
1504798993256	1310044625159	0.068389892578125	-0.1484222412109375	-0.196990966796875	100.0	
1504798993274	1310064766760	0.0673370361328125	-0.1476287841796875	-0.196868896484375	100.0	
1504798993293	1310084908362	0.066375732421875	-0.1473846435546875	-0.1966094970703125	100.0	
1504798993310	1310105049964	0.0659332275390625	-0.1474151611328125	-0.196136474609375	100.0	
1504798993328	1310125191565	0.0656890869140625	-0.147186279296875	-0.1955718994140625	100.0	
1504798993347	1310145333167	0.065338134765625	-0.14678955078125	-0.195220947265625	100.0	
1504798993381	1310165474768	0.0649261474609375	-0.1466827392578125	-0.194976806640625	100.0	
1504798993397	1310185616370	0.0655517578125	-0.14697265625	-0.1942901611328125	100.0	
1504798993417	1310205757971	0.066986083984375	-0.147216796875	-0.193695068359375	100.0	
1504798993434	1310225899573	0.067169189453125	-0.146453857421875	-0.193389892578125	100.0	
1504798993453	1310246041174	0.06561279296875	-0.14434814453125	-0.19317626953125	100.0	
1504798993469	1310266182776	0.0631866455078125	-0.141571044921875	-0.1931304931640625	100.0	
1504798993506	1310286324378	0.061004638671875	-0.1382904052734375	-0.1924285888671875	100.0	
1504798993524	1310306465979	0.05987548828125	-0.135223388671875	-0.19110107421875	100.0	
1504798993538	1310326607581	0.0597381591796875	-0.1330718994140625	-0.189483642578125	100.0	
1504798993558	1310346749182	0.0600128173828125	-0.131591796875	-0.187713623046875	100.0	
1504798993575	1310366890784	0.06036376953125	-0.13031005859375	-0.1859283447265625	100.0	
1504798993593	1310387032385	0.0608367919921875	-0.12908935546875	-0.1842193603515625	100.0	
1504798993628	1310407173987	0.061279296875	-0.12811279296875	-0.18304443359375	100.0	
1504798993645	1310427315589	0.0618133544921875	-0.127410888671875	-0.1815185546875	100.0	
1504798993663	1310447457190	0.062469482421875	-0.1265869140625	-0.1804351806640625	100.0	
1504798993679	1310467598792	0.062744140625	-0.1257781982421875	-0.180938720703125	100.0	
1504798993698	1310487740393	0.062835693359375	-0.1257476806640625	-0.181671142578125	100.0	
1504798993717	1310507881995	0.06304931640625	-0.126251220703125	-0.1816253662109375	100.0	
1504798993734	1310528023596	0.06329345703125	-0.126678466796875	-0.180938720703125	100.0	
1504798993769	1310548165198	0.0634002685546875	-0.126983642578125	-0.180755615234375	100.0	
1504798993787	1310568306799	0.0636444091796875	-0.1275634765625	-0.18048095703125	100.0	
1504798993804	1310588448401	0.0640869140625	-0.128265380859375	-0.1799163818359375	100.0	
1504798993822	1310608590003	0.06475830078125	-0.1287994384765625	-0.1791229248046875	100.0	
1504798993839	1310628731604	0.0654296875	-0.1290435791015625	-0.1783447265625	100.0	
1504798993857	1310648873206	0.06591796875	-0.12896728515625	-0.1775054931640625	100.0	
1504798993876	1310669014807	0.066314697265625	-0.1288604736328125	-0.1766815185546875	100.0	
1504798993910	1310689156409	0.066619873046875	-0.1290740966796875	-0.1766815185546875	100.0	
1504798993928	1310709298010	0.066925048828125	-0.129669189453125	-0.1765594482421875	100.0	
1504798993947	1310729439612	0.0672760009765625	-0.13018798828125	-0.176361083984375	100.0	
1504798993967	1310749581214	0.0683135986328125	-0.1310882568359375	-0.1756439208984375	100.0	
1504798993982	1310769722815	0.0700836181640625	-0.132293701171875	-0.1749267578125	100.0	
1504798993998	1310789864417	0.07110595703125	-0.132598876953125	-0.1748809814453125	100.0	
1504798994015	1310810006018	0.0711669921875	-0.131866455078125	-0.175048828125	100.0	
1504798994051	1310830147620	0.0702056884765625	-0.130828857421875	-0.1752471923828125	100.0	
1504798994069	1310850289221	0.0688934326171875	-0.1302337646484375	-0.17547607421875	100.0	
1504798994094	1310870430823	0.067901611328125	-0.129913330078125	-0.17535400390625	100.0	
1504798994114	1310890572424	0.06719970703125	-0.1300201416015625	-0.175384521484375	100.0	
1504798994127	1310910714026	0.066436767578125	-0.1302032470703125	-0.1751861572265625	100.0	
1504798994152	1310930855628	0.0654754638671875	-0.130279541015625	-0.174713134765625	5.0	
1504798994168	1310950997229	0.06427001953125	-0.1300506591796875	-0.1741943359375	5.0	
1504798994216	1310971138831	0.06304931640625	-0.12921142578125	-0.17303466796875	5.0	
1504798994227	1310991280432	0.0620574951171875	-0.127960205078125	-0.1712188720703125	5.0	
1504798994239	1311011422034	0.0613861083984375	-0.1269073486328125	-0.169097900390625	5.0	
