1504196296158	1595518252003	358.0	-27.0	2.0	95.0	
1504196296186	1595538393605	358.0	-27.0	2.0	95.0	
1504196296204	1595558535206	358.0	-27.0	2.0	95.0	
1504196296219	1595578676808	358.0	-27.0	2.0	95.0	
1504196296245	1595598818410	359.0	-27.025985717773438	2.0	95.0	
1504196296265	1595618960011	359.0	-27.830459594726563	2.0	95.0	
1504196296280	1595639101613	359.0	-27.0	2.0	95.0	
1504196296297	1595659243214	359.0	-27.0	2.0	95.0	
1504196296314	1595679384816	359.0	-27.0	2.5968780517578125	95.0	
1504196296338	1595699526417	359.0	-27.740020751953125	3.0	95.0	
1504196296350	1595719668019	359.0	-28.0	3.0	95.0	
1504196296384	1595739809620	359.0	-27.97406005859375	3.0	95.0	
1504196296402	1595759951222	359.0	-27.0	3.0	95.0	
1504196296420	1595780092824	359.0	-27.0	3.0	95.0	
1504196296438	1595800234425	359.0	-27.0	3.0	95.0	
1504196296456	1595820376027	359.0	-27.0	3.0	95.0	
1504196296473	1595840517628	359.0	-27.0	3.0	95.0	
1504196296491	1595860659230	359.0	-27.0	3.0	95.0	
1504196296527	1595880800831	359.0	-27.0	3.0	95.0	
1504196296544	1595900942433	359.0	-27.0	3.0	95.0	
1504196296563	1595921084035	359.0	-27.0	3.0	95.0	
1504196296578	1595941225636	359.0	-27.0	3.0	95.0	
1504196296596	1595961367238	359.0	-27.0	2.4038238525390625	95.0	
1504196296615	1595981508839	93.78721618652344	-27.0	2.7387542724609375	95.0	
1504196296631	1596001650441	0.0	-27.0	3.88214111328125	95.0	
1504196296666	1596021792042	359.0	-27.024215698242188	4.0242156982421875	95.0	
1504196296685	1596041933644	359.0	-28.0	4.8336334228515625	95.0	
1504196296702	1596062075245	359.0	-28.0	4.0	95.0	
1504196296743	1596082216847	359.0	-28.0	4.0	95.0	
1504196296757	1596102358449	359.0	-28.0	3.40484619140625	95.0	
1504196296774	1596122500050	359.0	-27.261703491210938	3.0	95.0	
1504196296781	1596142641652	359.0	-27.0	3.0	95.0	
1504196296808	1596162783253	359.0	-27.0	3.0	95.0	
1504196296827	1596182924855	359.0	-27.0	3.0	95.0	
1504196296846	1596203066456	359.0	-27.0	3.0	95.0	
1504196296862	1596223208058	359.0	-27.0	3.0	95.0	
1504196296881	1596243349660	359.0	-27.0	3.0	95.0	
1504196296898	1596263491261	359.0	-27.0	3.0	95.0	
1504196296915	1596283632863	359.0	-27.0	3.0	95.0	
1504196296954	1596303774464	359.0	-27.0	3.0	95.0	
1504196296967	1596323916066	359.0	-27.0	3.0	95.0	
1504196296985	1596344057667	359.0	-27.0	3.0	95.0	
1504196297003	1596364199269	358.5494079589844	-27.0	3.0	95.0	
1504196297020	1596384340870	358.0	-27.0	3.0	95.0	
1504196297039	1596404482472	358.0	-27.0	3.0	95.0	
1504196297055	1596424624074	358.0	-27.0	2.1211090087890625	95.0	
1504196297090	1596444765675	358.0	-27.0	2.0	95.0	
1504196297108	1596464907277	358.0	-27.0	2.0	95.0	
1504196297126	1596485048878	358.0	-27.307952880859375	2.0	95.0	
1504196297144	1596505190480	358.0	-28.0	1.5501861572265625	95.0	
1504196297161	1596525332081	358.0	-28.0	1.0	95.0	
1504196297179	1596545473683	358.0	-28.0	1.73529052734375	95.0	
1504196297196	1596565615285	358.0	-27.121322631835938	2.0	95.0	
1504196297232	1596585756886	358.0	-28.0	3.0	95.0	
1504196297252	1596605898488	358.0	-28.0	3.0	95.0	
1504196297266	1596626040089	358.0	-28.0	3.0	95.0	
1504196297283	1596646181691	358.0	-28.0	3.0	95.0	
1504196297302	1596666323292	358.0	-28.0	3.0	95.0	
1504196297322	1596686464894	358.0	-27.26470947265625	3.0	95.0	
1504196297336	1596706606495	358.0	-27.0	3.0	95.0	
1504196297372	1596726748097	358.0	-27.0	3.0	95.0	
1504196297389	1596746889699	358.0	-27.0	3.0	95.0	
1504196297407	1596767031300	358.0	-27.0	3.0	95.0	
1504196297425	1596787172902	358.0	-27.0	2.5511322021484375	95.0	
1504196297442	1596807314503	358.0	-27.0	2.0	95.0	
1504196297461	1596827456105	358.0	-27.734832763671875	2.0	95.0	
1504196297477	1596847597706	358.0	-28.0	2.0	95.0	
1504196297514	1596867739308	358.0	-28.0	2.0	95.0	
1504196297532	1596887880910	358.0	-28.0	2.0	95.0	
1504196297549	1596908022511	358.0	-28.0	2.0	95.0	
1504196297567	1596928164113	358.0	-28.0	2.0	95.0	
1504196297585	1596948305714	358.0	-28.0	2.0	95.0	
1504196297601	1596968447316	358.0	-28.0	2.0	95.0	
1504196297619	1596988588917	358.0	-28.0	2.0	95.0	
1504196297654	1597008730519	358.0	-28.0	2.0	95.0	
1504196297673	1597028872120	358.0	-28.0	2.0	95.0	
1504196297689	1597049013722	358.0	-28.0	2.0	95.0	
1504196297707	1597069155324	358.0	-28.0	2.0	95.0	
1504196297733	1597089296925	358.0	-28.0	2.0	95.0	
1504196297745	1597109438527	358.0	-28.0	2.0	95.0	
1504196297759	1597129580128	358.0	-28.0	2.0	95.0	
1504196297795	1597149721730	358.0	-28.0	2.0	95.0	
1504196297813	1597169863331	358.0	-28.0	2.0	95.0	
1504196297831	1597190004933	358.0	-28.0	2.0	95.0	
1504196297848	1597210146535	358.0	-28.0	2.0	95.0	
1504196297864	1597230288136	358.0	-28.0	2.0	95.0	
1504196297884	1597250429738	358.0	-28.0	2.0	95.0	
1504196297900	1597270571339	358.0	-28.0	2.0	95.0	
1504196297937	1597290712941	358.0	-28.0	2.0	95.0	
1504196297955	1597310854542	358.0	-28.0	2.0	95.0	
1504196297973	1597330996144	358.0	-28.0	2.0	95.0	
1504196297993	1597351137745	358.0	-28.0	2.0	95.0	
1504196298010	1597371279347	358.0	-28.0	2.0	95.0	
1504196298025	1597391420949	358.0	-28.0	1.2686309814453125	95.0	
1504196298045	1597411562550	358.0	-28.0	1.0	95.0	
